id_cliente,fecha_hora,nombre,email,telefono,ciudad,tipo_cliente,sucursal_preferida
C-954920BAFD,2026-09-11 18:06:07,Fernando Diaz,fernando.diaz.42@obelie.mx,3335793503,Tlaquepaque,mayoreo,Norte
C-43D669B873,2026-09-11 18:06:07,Andres Molina,andres.molina.47@obelie.mx,3376647043,Tonalá,nuevo,Plaza Obelie
C-C6C5FE206B,2026-09-11 18:06:08,Ricardo Flores,ricardo.flores.97@obelie.mx,3341026138,Zapopan,mayoreo,Plaza Obelie
C-F93A245CD4,2026-09-11 18:06:09,Paola Nunez,paola.nunez.65@obelie.mx,3312857903,Zapopan,nuevo,Centro
C-9C2D1E9E06,2026-09-11 18:06:09,Valeria Ortiz,valeria.ortiz.81@obelie.mx,3315858170,Guadalajara,mayoreo,Sur
C-6D262131AE,2026-09-11 18:06:10,Fernando Diaz,fernando.diaz.71@obelie.mx,3397564750,Zapopan,evento,Norte
C-CA0179199C,2026-09-11 18:06:11,Elena Vargas,elena.vargas.86@obelie.mx,3346693572,Tlajomulco,evento,Centro
C-FF723ED5E7,2026-09-11 18:06:12,Ricardo Flores,ricardo.flores.46@obelie.mx,3313671848,Tonalá,nuevo,Sur
C-D8B9439A15,2026-09-11 18:06:13,Jorge Castillo,jorge.castillo.86@obelie.mx,3342712766,Tonalá,nuevo,Centro
C-48C27783FD,2026-09-11 18:06:13,Ricardo Flores,ricardo.flores.11@obelie.mx,3337968171,Tlaquepaque,mayoreo,Sur
C-D8E48C0A12,2026-09-11 18:06:14,Paola Nunez,paola.nunez.99@obelie.mx,3385495646,Tlajomulco,frecuente,Plaza Obelie
C-022D779C2E,2026-09-11 18:06:14,Jorge Castillo,jorge.castillo.12@obelie.mx,3345798467,Tonalá,frecuente,Plaza Obelie
C-3D34937689,2026-09-11 18:06:15,Andres Molina,andres.molina.60@obelie.mx,3339425549,Tlaquepaque,evento,Norte
C-3124F8E711,2026-09-11 18:06:16,Sofia Ramirez,sofia.ramirez.34@obelie.mx,3325856263,Guadalajara,frecuente,Norte
C-F27B3CA6B5,2026-09-11 18:06:17,Camila Herrera,camila.herrera.61@obelie.mx,3388955072,Tlaquepaque,frecuente,Centro
C-146259DC8D,2026-09-11 18:06:17,Andres Molina,andres.molina.51@obelie.mx,3368236844,Tonalá,mayoreo,Norte
C-6C20B4092F,2026-09-11 18:06:18,Valeria Ortiz,valeria.ortiz.73@obelie.mx,3316443192,Tlaquepaque,evento,Centro
C-D4852E5701,2026-09-11 18:06:19,Valeria Ortiz,valeria.ortiz.71@obelie.mx,3352037242,Guadalajara,evento,Sur
C-CE60CC1E66,2026-09-11 18:06:20,Mateo Aguilar,mateo.aguilar.27@obelie.mx,3397139506,Tlajomulco,mayoreo,Sur
C-CFC7361C1C,2026-09-11 18:06:20,Daniela Pineda,daniela.pineda.91@obelie.mx,3328331637,Guadalajara,evento,Plaza Obelie
C-AE54690E6C,2026-09-11 18:06:21,Daniela Pineda,daniela.pineda.48@obelie.mx,3387169534,Zapopan,nuevo,Plaza Obelie
C-E1F28041EE,2026-09-11 18:06:22,Mateo Aguilar,mateo.aguilar.79@obelie.mx,3331841355,Tlajomulco,nuevo,Sur
C-67B2F7D661,2026-09-11 18:06:22,Paola Nunez,paola.nunez.49@obelie.mx,3329574459,Tlaquepaque,nuevo,Sur
C-3F584D1B3C,2026-09-11 18:06:23,Valeria Ortiz,valeria.ortiz.59@obelie.mx,3376997893,Guadalajara,nuevo,Plaza Obelie
C-7B357C3FD3,2026-09-11 18:06:24,Paola Nunez,paola.nunez.32@obelie.mx,3371386802,Guadalajara,frecuente,Centro
C-87038686BD,2026-09-11 18:06:25,Hugo Salazar,hugo.salazar.47@obelie.mx,3341892326,Guadalajara,frecuente,Norte
C-7807F387F6,2026-09-11 18:06:25,Camila Herrera,camila.herrera.75@obelie.mx,3377346933,Guadalajara,nuevo,Centro
C-F415F4EA3F,2026-09-11 18:06:26,Fernando Diaz,fernando.diaz.14@obelie.mx,3349479255,Zapopan,evento,Sur
C-27B46694A0,2026-09-11 18:06:26,Camila Herrera,camila.herrera.81@obelie.mx,3318738628,Zapopan,nuevo,Norte
C-0B32243CCA,2026-09-11 18:06:27,Daniela Pineda,daniela.pineda.48@obelie.mx,3373608372,Tlajomulco,frecuente,Norte
C-972CE78BFF,2026-09-11 18:06:28,Elena Vargas,elena.vargas.88@obelie.mx,3353778095,Tlaquepaque,mayoreo,Norte
C-7C67DBE8FF,2026-09-11 18:06:29,Hugo Salazar,hugo.salazar.63@obelie.mx,3339462494,Tonalá,nuevo,Sur
C-4B4EB68272,2026-09-11 18:06:29,Jorge Castillo,jorge.castillo.70@obelie.mx,3386601436,Tonalá,frecuente,Norte
C-8E7F940B65,2026-09-11 18:06:30,Valeria Ortiz,valeria.ortiz.11@obelie.mx,3336076718,Guadalajara,frecuente,Centro
C-9F1EC82258,2026-09-11 18:06:30,Jorge Castillo,jorge.castillo.49@obelie.mx,3390965185,Guadalajara,mayoreo,Centro
C-407AF586B1,2026-09-11 18:06:31,Ricardo Flores,ricardo.flores.46@obelie.mx,3358455019,Guadalajara,mayoreo,Sur
C-0EB328AE7E,2026-09-11 18:06:31,Ricardo Flores,ricardo.flores.66@obelie.mx,3362982133,Tonalá,evento,Norte
C-F9FF7D30A0,2026-09-11 18:06:32,Elena Vargas,elena.vargas.87@obelie.mx,3375105831,Tlajomulco,evento,Norte
C-E0547311DA,2026-09-11 18:06:33,Camila Herrera,camila.herrera.42@obelie.mx,3391106604,Tlajomulco,nuevo,Plaza Obelie
C-ECE6B362FF,2026-09-11 18:06:33,Hugo Salazar,hugo.salazar.17@obelie.mx,3322506857,Tlajomulco,frecuente,Centro
C-7F4D6C2A53,2026-09-11 18:06:34,Andres Molina,andres.molina.61@obelie.mx,3345626395,Zapopan,evento,Sur
C-1B06FA3EF2,2026-09-11 18:06:35,Camila Herrera,camila.herrera.97@obelie.mx,3313133238,Tlajomulco,evento,Centro
C-1E5AC032A6,2026-09-11 18:06:35,Mateo Aguilar,mateo.aguilar.18@obelie.mx,3354777879,Guadalajara,evento,Centro
C-BFC39455B0,2026-09-11 18:06:36,Elena Vargas,elena.vargas.36@obelie.mx,3318119038,Tlajomulco,frecuente,Centro
C-F0E77545EF,2026-09-11 18:06:36,Fernando Diaz,fernando.diaz.92@obelie.mx,3382133049,Tlajomulco,mayoreo,Plaza Obelie
C-FC44DD6D77,2026-09-11 18:06:37,Ricardo Flores,ricardo.flores.45@obelie.mx,3317191226,Tlaquepaque,mayoreo,Plaza Obelie
C-3C3072DA19,2026-09-11 18:06:38,Jorge Castillo,jorge.castillo.80@obelie.mx,3393896521,Tlaquepaque,evento,Norte
C-C0762DECA6,2026-09-11 18:06:39,Sofia Ramirez,sofia.ramirez.61@obelie.mx,3328835600,Tonalá,frecuente,Sur
C-04C4A27A5C,2026-09-11 18:06:39,Paola Nunez,paola.nunez.43@obelie.mx,3320336669,Tonalá,frecuente,Sur
C-788C4330C7,2026-09-11 18:06:40,Hugo Salazar,hugo.salazar.49@obelie.mx,3362255101,Tlajomulco,nuevo,Norte
C-89BD709AF2,2026-09-11 18:06:40,Paola Nunez,paola.nunez.28@obelie.mx,3362582887,Guadalajara,nuevo,Norte
C-457159934A,2026-09-11 18:06:41,Jorge Castillo,jorge.castillo.78@obelie.mx,3313078140,Tlajomulco,evento,Plaza Obelie
C-D49749C4E8,2026-09-11 18:06:42,Elena Vargas,elena.vargas.43@obelie.mx,3394665092,Tlaquepaque,mayoreo,Sur
C-93AB674DF2,2026-09-11 18:06:43,Paola Nunez,paola.nunez.18@obelie.mx,3344411369,Tlaquepaque,evento,Centro
C-093FDC9B55,2026-09-11 18:06:44,Paola Nunez,paola.nunez.83@obelie.mx,3396831023,Tonalá,evento,Centro
C-397F5F7CB4,2026-09-11 18:06:44,Paola Nunez,paola.nunez.85@obelie.mx,3333199587,Tonalá,nuevo,Norte
C-29DDFCC8AD,2026-09-11 18:06:45,Ricardo Flores,ricardo.flores.78@obelie.mx,3361256868,Zapopan,mayoreo,Sur
C-7DD038319D,2026-09-11 18:06:46,Daniela Pineda,daniela.pineda.12@obelie.mx,3341551926,Tonalá,evento,Norte
C-0984CEBD55,2026-09-11 18:06:47,Valeria Ortiz,valeria.ortiz.21@obelie.mx,3327691286,Guadalajara,nuevo,Norte
C-F0E872AE75,2026-09-11 18:06:47,Paola Nunez,paola.nunez.24@obelie.mx,3325552247,Tlajomulco,mayoreo,Norte
C-50350E5AC2,2026-09-11 18:06:48,Andres Molina,andres.molina.47@obelie.mx,3322606596,Zapopan,mayoreo,Norte
C-A76BAD2753,2026-09-11 18:06:48,Fernando Diaz,fernando.diaz.67@obelie.mx,3377247775,Guadalajara,frecuente,Plaza Obelie
C-9FF3D0061E,2026-09-11 18:06:49,Elena Vargas,elena.vargas.12@obelie.mx,3387463667,Tlajomulco,frecuente,Centro
C-280C45630A,2026-09-11 18:06:50,Elena Vargas,elena.vargas.84@obelie.mx,3341855990,Guadalajara,nuevo,Plaza Obelie
C-8194E48271,2026-09-11 18:06:50,Daniela Pineda,daniela.pineda.89@obelie.mx,3350628036,Zapopan,nuevo,Centro
C-199417DC79,2026-09-11 18:06:51,Mateo Aguilar,mateo.aguilar.85@obelie.mx,3323299732,Zapopan,evento,Norte
C-AE31338F2F,2026-09-11 18:06:52,Valeria Ortiz,valeria.ortiz.11@obelie.mx,3327953626,Tonalá,frecuente,Centro
C-0A6231167B,2026-09-11 18:06:53,Mateo Aguilar,mateo.aguilar.98@obelie.mx,3378087570,Tlaquepaque,nuevo,Plaza Obelie
C-CB613AA62D,2026-09-11 18:06:53,Andres Molina,andres.molina.23@obelie.mx,3342408704,Guadalajara,evento,Plaza Obelie
C-976CB79250,2026-09-11 18:06:54,Jorge Castillo,jorge.castillo.22@obelie.mx,3337468109,Guadalajara,frecuente,Centro
C-986DA6A19B,2026-09-11 18:06:55,Elena Vargas,elena.vargas.31@obelie.mx,3310462363,Guadalajara,nuevo,Centro
C-BDF30DCADA,2026-09-11 18:06:56,Ricardo Flores,ricardo.flores.87@obelie.mx,3395859797,Tlajomulco,mayoreo,Sur
C-F2586B1503,2026-09-11 18:06:56,Paola Nunez,paola.nunez.74@obelie.mx,3387381781,Tlaquepaque,nuevo,Centro
C-2BED1835D4,2026-09-11 18:06:57,Andres Molina,andres.molina.17@obelie.mx,3369226712,Tlaquepaque,mayoreo,Norte
C-0F4D4171C4,2026-09-11 18:06:57,Sofia Ramirez,sofia.ramirez.59@obelie.mx,3360545327,Guadalajara,frecuente,Centro
C-8F6ED8B438,2026-09-11 18:06:58,Hugo Salazar,hugo.salazar.19@obelie.mx,3337655323,Zapopan,nuevo,Sur
C-452BF16157,2026-09-11 18:06:59,Sofia Ramirez,sofia.ramirez.64@obelie.mx,3392153117,Tlajomulco,evento,Sur
C-E733F98148,2026-09-11 18:06:59,Paola Nunez,paola.nunez.24@obelie.mx,3380073539,Tlajomulco,frecuente,Centro
C-3B9F0A4D24,2026-09-11 18:07:00,Camila Herrera,camila.herrera.77@obelie.mx,3337871873,Guadalajara,mayoreo,Plaza Obelie
C-16C6935699,2026-09-11 18:07:00,Elena Vargas,elena.vargas.95@obelie.mx,3395057289,Zapopan,evento,Plaza Obelie
C-DF23914CF8,2026-09-11 18:07:01,Paola Nunez,paola.nunez.53@obelie.mx,3373264759,Zapopan,frecuente,Plaza Obelie
C-27D8E11124,2026-09-11 18:07:02,Valeria Ortiz,valeria.ortiz.27@obelie.mx,3383795523,Zapopan,evento,Centro
C-DDAB29C43B,2026-09-11 18:07:02,Ricardo Flores,ricardo.flores.92@obelie.mx,3365367727,Guadalajara,frecuente,Plaza Obelie
C-D85F18C459,2026-09-11 18:07:03,Andres Molina,andres.molina.62@obelie.mx,3359323820,Tlajomulco,mayoreo,Sur
C-BADF54C912,2026-09-11 18:07:04,Jorge Castillo,jorge.castillo.28@obelie.mx,3370403871,Zapopan,frecuente,Sur
C-BD0235D3F6,2026-09-11 18:07:04,Mateo Aguilar,mateo.aguilar.15@obelie.mx,3327162450,Tonalá,evento,Sur
C-90092D22DC,2026-09-11 18:07:05,Camila Herrera,camila.herrera.89@obelie.mx,3320625563,Zapopan,nuevo,Sur
C-E99E367823,2026-09-11 18:07:05,Mateo Aguilar,mateo.aguilar.42@obelie.mx,3338915174,Tlajomulco,evento,Plaza Obelie
C-737B356603,2026-09-11 18:07:06,Hugo Salazar,hugo.salazar.41@obelie.mx,3340602797,Zapopan,mayoreo,Plaza Obelie
C-97A5760B61,2026-09-11 18:07:07,Jorge Castillo,jorge.castillo.60@obelie.mx,3315297651,Guadalajara,evento,Norte
C-7519579DE1,2026-09-11 18:07:08,Andres Molina,andres.molina.96@obelie.mx,3371641712,Tlajomulco,evento,Plaza Obelie
C-C56A40EB68,2026-09-11 18:07:08,Sofia Ramirez,sofia.ramirez.90@obelie.mx,3348614955,Tlaquepaque,frecuente,Norte
C-6DEDE0C2A1,2026-09-11 18:07:09,Camila Herrera,camila.herrera.90@obelie.mx,3340685306,Zapopan,frecuente,Norte
C-33EE96A706,2026-09-11 18:07:09,Paola Nunez,paola.nunez.14@obelie.mx,3331305922,Guadalajara,frecuente,Norte
C-AA8CAECDB7,2026-09-11 18:07:10,Fernando Diaz,fernando.diaz.46@obelie.mx,3310714417,Tonalá,evento,Centro
C-944390AB51,2026-09-11 18:07:11,Hugo Salazar,hugo.salazar.29@obelie.mx,3343344518,Zapopan,frecuente,Sur
C-FFE11D68F0,2026-09-11 18:07:12,Sofia Ramirez,sofia.ramirez.81@obelie.mx,3328172469,Zapopan,mayoreo,Sur
C-874EC040EE,2026-09-11 18:07:12,Mateo Aguilar,mateo.aguilar.95@obelie.mx,3354338876,Zapopan,frecuente,Plaza Obelie
C-5557FC8AE8,2026-09-11 18:07:13,Camila Herrera,camila.herrera.66@obelie.mx,3318023314,Tlajomulco,frecuente,Plaza Obelie
C-D837DF54A5,2026-09-11 18:07:14,Daniela Pineda,daniela.pineda.99@obelie.mx,3310088558,Guadalajara,mayoreo,Plaza Obelie
C-146A3E52B1,2026-09-11 18:07:14,Ricardo Flores,ricardo.flores.92@obelie.mx,3371566576,Guadalajara,nuevo,Sur
C-01B7A11673,2026-09-11 18:07:15,Jorge Castillo,jorge.castillo.86@obelie.mx,3347496687,Tlaquepaque,nuevo,Centro
C-2C57E9A4E2,2026-09-11 18:07:16,Valeria Ortiz,valeria.ortiz.42@obelie.mx,3346473443,Guadalajara,frecuente,Centro
C-38F6FD7FF0,2026-09-11 18:07:16,Sofia Ramirez,sofia.ramirez.47@obelie.mx,3362801297,Zapopan,nuevo,Centro
C-CE0CB5C45E,2026-09-11 18:07:17,Daniela Pineda,daniela.pineda.58@obelie.mx,3329777741,Tlaquepaque,nuevo,Centro
C-8DB3DF0F8F,2026-09-11 18:07:17,Mateo Aguilar,mateo.aguilar.96@obelie.mx,3347194647,Tlajomulco,frecuente,Plaza Obelie
C-FC38E5EB1F,2026-09-11 18:07:18,Sofia Ramirez,sofia.ramirez.99@obelie.mx,3361319502,Zapopan,mayoreo,Norte
C-6D8FDE79E3,2026-09-11 18:07:19,Valeria Ortiz,valeria.ortiz.82@obelie.mx,3327885941,Guadalajara,frecuente,Norte
C-7F05891B0D,2026-09-11 18:07:19,Valeria Ortiz,valeria.ortiz.54@obelie.mx,3396223504,Guadalajara,nuevo,Norte
C-CB05F2C717,2026-09-11 18:07:20,Sofia Ramirez,sofia.ramirez.39@obelie.mx,3348052260,Tonalá,nuevo,Norte
C-D44BD50502,2026-09-11 18:07:20,Ricardo Flores,ricardo.flores.23@obelie.mx,3364677309,Tlajomulco,evento,Norte
C-8168F9CD50,2026-09-11 18:07:21,Sofia Ramirez,sofia.ramirez.69@obelie.mx,3330151257,Tonalá,mayoreo,Plaza Obelie
C-85884C1781,2026-09-11 18:07:22,Hugo Salazar,hugo.salazar.38@obelie.mx,3360865927,Zapopan,evento,Centro
C-2A9B1DEA7F,2026-09-11 18:07:22,Fernando Diaz,fernando.diaz.27@obelie.mx,3377398538,Tlajomulco,frecuente,Norte
C-51B597AA78,2026-09-11 18:07:23,Fernando Diaz,fernando.diaz.55@obelie.mx,3330186435,Tonalá,evento,Centro
C-5EBE2543DF,2026-09-11 18:07:23,Valeria Ortiz,valeria.ortiz.90@obelie.mx,3336493877,Tonalá,nuevo,Plaza Obelie
C-5FDF8601A0,2026-09-11 18:07:24,Jorge Castillo,jorge.castillo.10@obelie.mx,3330018495,Tonalá,mayoreo,Centro
C-44D83B244F,2026-09-11 18:07:24,Ricardo Flores,ricardo.flores.65@obelie.mx,3342492295,Zapopan,nuevo,Norte
C-34B8DED070,2026-09-11 18:07:25,Ricardo Flores,ricardo.flores.28@obelie.mx,3374456344,Tonalá,mayoreo,Norte
C-9BE93D0B97,2026-09-11 18:07:26,Mateo Aguilar,mateo.aguilar.40@obelie.mx,3360047443,Tlajomulco,frecuente,Sur
C-0E1003EE28,2026-09-11 18:07:27,Elena Vargas,elena.vargas.71@obelie.mx,3318007873,Zapopan,mayoreo,Plaza Obelie
C-2C4F8CC5AC,2026-09-11 18:07:27,Sofia Ramirez,sofia.ramirez.97@obelie.mx,3354522055,Tonalá,nuevo,Norte
C-D43E47BADD,2026-09-11 18:07:28,Jorge Castillo,jorge.castillo.43@obelie.mx,3327659564,Guadalajara,mayoreo,Centro
C-A4BF82879C,2026-09-11 18:07:28,Sofia Ramirez,sofia.ramirez.46@obelie.mx,3389699559,Guadalajara,evento,Plaza Obelie
C-5559F6BD7A,2026-09-11 18:07:29,Fernando Diaz,fernando.diaz.20@obelie.mx,3395607179,Tlaquepaque,evento,Centro
C-DF93AB0A56,2026-09-11 18:07:30,Elena Vargas,elena.vargas.10@obelie.mx,3347659536,Tlaquepaque,nuevo,Plaza Obelie
C-671F923A18,2026-09-11 18:07:30,Daniela Pineda,daniela.pineda.38@obelie.mx,3323946787,Guadalajara,frecuente,Centro
C-C2FA542BAE,2026-09-11 18:07:31,Elena Vargas,elena.vargas.62@obelie.mx,3361117959,Tlaquepaque,evento,Plaza Obelie
C-126D3C313B,2026-09-11 18:07:31,Camila Herrera,camila.herrera.48@obelie.mx,3347418534,Zapopan,evento,Sur
C-603E3B00EB,2026-09-11 18:07:32,Daniela Pineda,daniela.pineda.36@obelie.mx,3352778400,Tlaquepaque,evento,Norte
C-F8C9FC98D7,2026-09-11 18:07:33,Camila Herrera,camila.herrera.78@obelie.mx,3371514051,Tonalá,frecuente,Centro
C-3AD2F0BED7,2026-09-11 18:07:34,Jorge Castillo,jorge.castillo.68@obelie.mx,3350157812,Tlaquepaque,mayoreo,Centro
C-4E771770BF,2026-09-11 18:07:34,Camila Herrera,camila.herrera.20@obelie.mx,3393579949,Tlajomulco,mayoreo,Norte
C-22333C1038,2026-09-11 18:07:35,Ricardo Flores,ricardo.flores.27@obelie.mx,3374853147,Tlajomulco,mayoreo,Plaza Obelie
C-A76B6C421A,2026-09-11 18:07:35,Ricardo Flores,ricardo.flores.98@obelie.mx,3393181742,Tlajomulco,evento,Centro
C-420F722B03,2026-09-11 18:07:36,Sofia Ramirez,sofia.ramirez.28@obelie.mx,3375581717,Tlajomulco,evento,Centro
C-FD55FD76D6,2026-09-11 18:07:37,Mateo Aguilar,mateo.aguilar.83@obelie.mx,3398007929,Tlajomulco,evento,Plaza Obelie
C-C34FF472C1,2026-09-11 18:07:37,Daniela Pineda,daniela.pineda.12@obelie.mx,3355164736,Guadalajara,frecuente,Centro
C-E73F7582DE,2026-09-11 18:07:38,Sofia Ramirez,sofia.ramirez.59@obelie.mx,3368869779,Tlajomulco,nuevo,Centro
C-10A8B1D175,2026-09-11 18:07:39,Hugo Salazar,hugo.salazar.30@obelie.mx,3352446950,Tonalá,mayoreo,Plaza Obelie
C-DA3EC59A23,2026-09-11 18:07:39,Paola Nunez,paola.nunez.76@obelie.mx,3345779369,Tlajomulco,nuevo,Sur
C-98AD6F199F,2026-09-11 18:07:40,Ricardo Flores,ricardo.flores.63@obelie.mx,3358287214,Tlajomulco,mayoreo,Norte
C-EA57E20948,2026-09-11 18:07:40,Sofia Ramirez,sofia.ramirez.16@obelie.mx,3383385658,Tonalá,frecuente,Norte
C-44C1B4ED7D,2026-09-11 18:07:41,Daniela Pineda,daniela.pineda.51@obelie.mx,3336807647,Tlajomulco,nuevo,Plaza Obelie
C-2E8B711B1E,2026-09-11 18:07:41,Mateo Aguilar,mateo.aguilar.40@obelie.mx,3365912150,Tlaquepaque,evento,Plaza Obelie
C-AE85B915E7,2026-09-11 18:07:42,Valeria Ortiz,valeria.ortiz.99@obelie.mx,3335378793,Tlajomulco,frecuente,Plaza Obelie
C-74BD37A390,2026-09-11 18:07:43,Fernando Diaz,fernando.diaz.45@obelie.mx,3331833676,Tonalá,mayoreo,Sur
C-61E4172CCA,2026-09-11 18:07:44,Elena Vargas,elena.vargas.63@obelie.mx,3342704683,Guadalajara,mayoreo,Centro
C-F61641EA68,2026-09-11 18:07:44,Elena Vargas,elena.vargas.42@obelie.mx,3395269438,Tonalá,nuevo,Centro
C-8A2990282F,2026-09-11 18:07:45,Jorge Castillo,jorge.castillo.13@obelie.mx,3389187327,Tonalá,nuevo,Centro
C-10BBDED57D,2026-09-11 18:07:46,Fernando Diaz,fernando.diaz.77@obelie.mx,3351917470,Zapopan,mayoreo,Centro
C-A5062E429E,2026-09-11 18:07:46,Hugo Salazar,hugo.salazar.30@obelie.mx,3332974392,Guadalajara,mayoreo,Centro
C-914C63FB6E,2026-09-11 18:07:47,Andres Molina,andres.molina.71@obelie.mx,3368017574,Tlajomulco,nuevo,Centro
C-A1B30BABF9,2026-09-11 18:07:48,Fernando Diaz,fernando.diaz.79@obelie.mx,3377699193,Zapopan,mayoreo,Plaza Obelie
C-58CBB25772,2026-09-11 18:07:48,Valeria Ortiz,valeria.ortiz.18@obelie.mx,3389687450,Guadalajara,nuevo,Sur
C-4DE7B95B56,2026-09-11 18:07:49,Fernando Diaz,fernando.diaz.65@obelie.mx,3317054689,Tonalá,frecuente,Centro
C-CE2F0BEFD5,2026-09-11 18:07:50,Elena Vargas,elena.vargas.33@obelie.mx,3326136463,Zapopan,nuevo,Centro
C-F5AD156924,2026-09-11 18:07:50,Camila Herrera,camila.herrera.92@obelie.mx,3399878626,Zapopan,frecuente,Plaza Obelie
C-E0F98CD347,2026-09-11 18:07:51,Camila Herrera,camila.herrera.23@obelie.mx,3317122902,Tonalá,evento,Plaza Obelie
C-3F613B5CDD,2026-09-11 18:07:52,Elena Vargas,elena.vargas.11@obelie.mx,3345362559,Tlajomulco,evento,Sur
C-41A22853D5,2026-09-11 18:07:52,Mateo Aguilar,mateo.aguilar.56@obelie.mx,3345413343,Guadalajara,frecuente,Centro
C-486612EF0E,2026-09-11 18:07:53,Hugo Salazar,hugo.salazar.20@obelie.mx,3339188143,Guadalajara,frecuente,Plaza Obelie
C-45D91DAF84,2026-09-11 18:07:54,Ricardo Flores,ricardo.flores.16@obelie.mx,3368497137,Tonalá,nuevo,Sur
C-1F63929BB1,2026-09-11 18:07:54,Fernando Diaz,fernando.diaz.83@obelie.mx,3343563737,Tonalá,mayoreo,Norte
C-35902EA748,2026-09-11 18:07:55,Paola Nunez,paola.nunez.79@obelie.mx,3310281138,Zapopan,frecuente,Norte
C-C475C9DA9E,2026-09-11 18:07:55,Mateo Aguilar,mateo.aguilar.95@obelie.mx,3388051845,Zapopan,evento,Centro
C-DFDB8594E8,2026-09-11 18:07:56,Fernando Diaz,fernando.diaz.78@obelie.mx,3342043767,Tonalá,evento,Centro
C-BF499333DF,2026-09-11 18:07:57,Camila Herrera,camila.herrera.71@obelie.mx,3384494133,Zapopan,mayoreo,Plaza Obelie
C-4DD8E1BEFE,2026-09-11 18:07:58,Camila Herrera,camila.herrera.67@obelie.mx,3382344094,Tonalá,mayoreo,Centro
C-AAE1D4344E,2026-09-11 18:07:58,Sofia Ramirez,sofia.ramirez.53@obelie.mx,3322141401,Tlaquepaque,mayoreo,Sur
C-F26E305B58,2026-09-11 18:07:59,Jorge Castillo,jorge.castillo.89@obelie.mx,3313441948,Tlajomulco,evento,Centro
C-5398F1EC87,2026-09-11 18:08:00,Sofia Ramirez,sofia.ramirez.80@obelie.mx,3358009412,Tonalá,evento,Centro
C-62BDDC859D,2026-09-11 18:08:00,Andres Molina,andres.molina.65@obelie.mx,3335575369,Tlaquepaque,mayoreo,Plaza Obelie
C-FB3717DA09,2026-09-11 18:08:01,Paola Nunez,paola.nunez.10@obelie.mx,3385406828,Guadalajara,nuevo,Norte
C-66421B1DE9,2026-09-11 18:08:01,Elena Vargas,elena.vargas.81@obelie.mx,3388793280,Tlajomulco,nuevo,Plaza Obelie
C-E8A4F57482,2026-09-11 18:08:02,Sofia Ramirez,sofia.ramirez.63@obelie.mx,3337445635,Zapopan,evento,Centro
C-67BF3C93AE,2026-09-11 18:08:03,Sofia Ramirez,sofia.ramirez.40@obelie.mx,3375315988,Guadalajara,frecuente,Sur
C-B1482220CA,2026-09-11 18:08:04,Andres Molina,andres.molina.80@obelie.mx,3398058101,Guadalajara,evento,Sur
C-9E639664FC,2026-09-11 18:08:04,Camila Herrera,camila.herrera.31@obelie.mx,3311518071,Tlajomulco,evento,Centro
C-CC3254E4A4,2026-09-11 18:08:05,Andres Molina,andres.molina.40@obelie.mx,3346859431,Tonalá,mayoreo,Centro
C-4A56E0EB10,2026-09-11 18:08:06,Fernando Diaz,fernando.diaz.63@obelie.mx,3316101558,Tlajomulco,mayoreo,Sur
C-FAA07A5D1A,2026-09-11 18:08:06,Sofia Ramirez,sofia.ramirez.90@obelie.mx,3398996334,Zapopan,frecuente,Sur
C-54915FFD0B,2026-09-11 18:08:07,Valeria Ortiz,valeria.ortiz.79@obelie.mx,3362082990,Tonalá,evento,Centro
C-AA23842E70,2026-09-11 18:08:07,Jorge Castillo,jorge.castillo.40@obelie.mx,3325645098,Tlaquepaque,frecuente,Norte
C-1663537ED6,2026-09-11 18:08:08,Paola Nunez,paola.nunez.70@obelie.mx,3383591582,Zapopan,frecuente,Centro
C-1DBAAD63B1,2026-09-11 18:08:09,Hugo Salazar,hugo.salazar.95@obelie.mx,3352904334,Zapopan,evento,Sur
C-84B24FB34F,2026-09-11 18:08:09,Hugo Salazar,hugo.salazar.14@obelie.mx,3394848123,Zapopan,mayoreo,Plaza Obelie
C-DC979FB9CB,2026-09-11 18:08:10,Hugo Salazar,hugo.salazar.56@obelie.mx,3320302555,Guadalajara,mayoreo,Plaza Obelie
C-29BA7F96C4,2026-09-11 18:08:10,Elena Vargas,elena.vargas.75@obelie.mx,3346747485,Zapopan,mayoreo,Plaza Obelie
C-BA96CC815C,2026-09-11 18:08:11,Fernando Diaz,fernando.diaz.39@obelie.mx,3391953339,Tonalá,frecuente,Plaza Obelie
C-3A1D04438A,2026-09-11 18:08:12,Valeria Ortiz,valeria.ortiz.82@obelie.mx,3365066148,Tlaquepaque,frecuente,Centro
C-55F0F3BE7C,2026-09-11 18:08:13,Andres Molina,andres.molina.57@obelie.mx,3312569036,Tlaquepaque,evento,Norte
C-E10552FBBE,2026-09-11 18:08:13,Mateo Aguilar,mateo.aguilar.89@obelie.mx,3314769919,Tonalá,evento,Sur
C-BD911ABA4B,2026-09-11 18:08:14,Elena Vargas,elena.vargas.97@obelie.mx,3350086952,Tlajomulco,evento,Centro
C-ECB02655F1,2026-09-11 18:08:15,Valeria Ortiz,valeria.ortiz.28@obelie.mx,3369988191,Tlaquepaque,frecuente,Centro
C-FF7390D066,2026-09-11 18:08:15,Sofia Ramirez,sofia.ramirez.50@obelie.mx,3333487371,Tlaquepaque,nuevo,Norte
C-9A2BED473B,2026-09-11 18:08:16,Mateo Aguilar,mateo.aguilar.29@obelie.mx,3312691553,Tonalá,evento,Norte
